,nutrient00,nutrient02,nutrient03,nutrient04,nutrient05,nutrient06,nutrient07,nutrient08,nutrient09,nutrient10,nutrient11,nutrient12,nutrient13,nutrient15,nutrient16,nutrient18,nutrient19,yield
756,4.78268292161902,13.705520315961738,10.27734731741836,8.141549064506876,15.815987952339793,15.806129475596139,16.09985441878653,7.952364372494054,11.561531607029492,9.857424688112662,7.05271780342723,8.026635330198301,9.668826453716667,4.2587747855126326,1.898619837515712,6.878108526710884,7.568864504933306,38.57951665060356
758,13.095369753672125,14.56658828910908,11.619144098718362,18.22084773181327,12.88692403823059,19.483560367601473,7.82408109209236,9.010164739466438,8.01432431306675,14.543363122794965,7.586483548758998,9.370621386389264,20.26618955369817,14.552360330982166,16.216541545222526,7.921252222747848,19.365262245968353,42.45173258830645
759,7.8341667212178745,12.460370189674917,10.859754360596005,18.670946856629367,17.284593647989325,16.11676354884314,7.953650242383881,8.85342373745593,0.5655034764545501,18.074220664051598,16.501934943222054,8.064876115166946,12.027606729469014,22.564560089846548,1.883609628643038,17.151154471100014,9.588086902202306,38.55988726712166
760,11.7904074844377,14.061293464127958,16.147544178075034,11.891922492655908,7.452155742800036,15.141902476139997,8.060528102140154,8.15622440572848,1.879390786021073,9.56887317606396,14.114347179922582,7.285110950003483,10.610593810388599,11.62360097276952,13.623927411301683,12.595032109962858,15.019873376888338,36.814763405370954
761,12.0902345988459,13.17341807830158,9.637231776867605,13.116285656852574,19.968570787539537,17.786110104105944,6.615882227333269,9.165507726539655,0.9258042316369082,12.11099402336016,9.57794175997892,8.17018655291725,8.985507758865118,9.79788725749209,6.190020055951186,5.129200514914518,1.6064384907459175,40.574290077500756
763,8.407207982451254,14.020671535561135,15.638305043527742,2.1744368301147166,4.712477985842493,17.658816999379713,6.35804664367058,9.172519587566596,9.655716311041797,12.63249952205004,8.194197807893296,8.950554041878235,1.7810166204344693,22.909432927014166,10.684028501536513,15.598757386522962,7.227403242744636,41.80806559217735
764,16.415657613168204,11.564380074571448,11.552128785810849,6.0560904728147005,21.130859662888376,16.05040650522247,4.578301761131028,7.933953646198954,9.201401208904974,11.018584050515411,12.861803957924815,8.185253155105174,11.94647606048776,17.228007962798085,18.651199339614593,14.509622594591313,11.126164199554424,39.00342790340618
767,8.950250939318803,21.907389174676354,3.9194572659334703,12.788777601833422,12.810098001195255,17.810178591271807,10.960640764891927,9.99569333814321,5.43871938883759,20.086088051693217,8.917018407057496,9.389636108974619,29.62722416610156,12.725961561523164,10.208845238055178,21.383311626825307,12.711394218568643,43.761868105496774
768,4.191698983961324,10.0681980222406,17.111007392495903,13.011164278690478,15.373209284481362,16.614250769464235,13.761163674540008,8.531325488155005,8.878048497273667,11.157497890128992,2.209280586835236,8.656364883352051,18.655258385251667,13.565738383933201,12.693858630250883,13.87591675614229,3.916076708895951,40.56306229679117
769,4.07991448257905,17.016541155797157,8.997843348191296,8.356714380137179,14.042712024800853,17.09721852431651,4.056084160944682,7.7409355623843785,8.950001527264012,4.779582830769161,1.5394691480145308,7.9759562916149855,11.2679169545186,2.5343760608340222,5.586435908061168,13.870023861777568,14.458293087446819,40.5997708243453
773,10.528231341602984,11.339933532448896,12.770351494564874,9.720013901354028,12.431741307585256,18.17357079870288,20.340407695534854,7.939190587421446,4.395618398606986,9.899599691233322,21.45977852814681,7.97838389421185,14.696130658021161,19.988948377076355,11.201762620781809,10.387207602320766,5.118310432900238,40.63294814137484
775,0.06988925670709811,13.47133856266497,8.967803082883076,9.63688707097954,13.390281850376377,14.770436194733938,3.8085335182934443,8.358913146216285,1.462331143077865,19.656015848881015,10.357174122236508,7.685303925508378,10.683110792056926,11.009790680539654,15.358500878793036,16.44233026528174,1.505012025674274,37.51489360260982
776,14.637794278134283,4.483898138409231,12.626747076126769,2.9668893248830948,3.861299522647391,17.57960501910884,22.061384863057633,7.999367393522491,2.782880552952891,9.081797193288793,11.003202753319295,9.718429888145511,17.459054735041185,14.515991323627288,9.429667978559593,10.412331597404727,19.16711746944579,44.88210603142572
777,5.668986202549198,15.069925699102278,7.280755665699261,12.492078533308836,22.77744140662015,16.290962929399825,10.561573274615563,8.445262363851555,12.498168386008718,18.24724043771105,11.691255787372588,7.951102041879499,17.75097844858223,18.10086457393565,8.832014125809398,11.6475768358815,15.753225580532165,40.55400377310394
778,1.028048895340424,17.398979987839112,13.9545517373948,11.909038183568851,16.55556975128727,15.464976959781676,10.702354238822311,8.785631605422148,15.779691245748587,6.626549471528689,14.057800096002032,7.851230163622623,13.185715058880948,8.507976415680714,16.209688069928674,5.89136172783563,16.200125239108257,39.23468547340568
779,11.072807094204009,4.690917232547721,13.895584988032049,10.853428799706947,1.6175159082738784,17.04875921300278,13.061873835346727,8.139170337247926,10.896502349616695,13.252268576098004,7.718972268897976,8.093965622653906,21.597851016319133,4.819171871687528,6.322755505574105,4.357892664843856,9.046909343057486,42.45884207183223
782,9.799394721108229,9.05810853000436,15.42214045645022,9.128623724522358,3.137090886160495,15.506555797480878,10.827036420087099,8.16313939076362,5.524249357328866,7.80982097843644,7.390191958946074,8.499246338103633,14.180717623633889,17.094127178724108,11.253367020680985,18.458389242819035,13.780168154917146,37.92095760565118
786,1.528534885214464,12.959350007517852,8.278892540438724,13.53765853241647,8.677100550589032,14.644624336018401,4.893517874517497,7.776509647278467,13.999639326267504,2.782799478727286,7.174486574466382,7.148760220842123,7.198712730998681,20.39672537797493,19.2556482316515,1.9752590144062552,6.712732553225944,35.53948262600935
788,15.762992155752848,6.789214688280284,4.704813338728071,17.848846713656037,4.192183306835911,17.78553623786727,13.685525380905649,9.93351479148539,11.118037328231924,15.078203336720383,10.658860902404372,9.107855136188865,10.648751476322328,16.100981598242335,2.826012043368749,8.855204844679449,21.167189936435612,43.09231920542754
791,7.545847613559435,15.847301290121509,18.949482208399452,16.18312121050728,13.751165367187898,18.468494108805594,15.747778797893417,8.274256077335224,9.259602851911279,5.373123685099369,11.509848530714875,9.19738644152252,10.58052547603917,7.75383003357549,16.506169333999907,10.755979448273022,15.98812320919861,42.627411929951094
792,18.618484192642036,22.641596055165238,8.922171766963821,13.56888283082758,1.4961193330484424,17.927930697271073,7.218499117327381,7.654932348086637,12.786866332239041,16.2382807985228,21.383080688466492,7.943720169882839,10.72087574351745,18.725197124698184,13.405448112118572,18.85572569213347,4.3284418983240105,37.78724791831621
793,12.502521615435725,15.179154672914281,13.521824060797808,12.181028779588761,16.237776716140413,17.053259218655352,0.99039632740263,9.433842617709724,13.68309443912641,15.929396338831372,23.916729458882422,8.762775375370293,14.22433394280414,11.681719274259539,9.381163598648135,11.273432619703948,9.681591587566905,43.02522071650698
795,12.488306224418116,22.611710431345916,15.794806949402634,15.800009150377988,1.1573799585747064,18.38616893893703,14.46509150662374,8.877443867437696,12.129270910846332,13.278255755580515,10.839522782548846,8.735605687259103,3.996374727984753,17.271671449356766,9.870902461578531,23.972134467597158,20.101368000379324,43.62596983899155
797,10.923274137685816,12.363072216675656,11.81221872926871,6.09810514290035,3.5526796044077695,17.72874813003183,13.891798768643556,8.909681052478064,14.8865851583332,9.585182015165962,11.542354202841842,9.201177555074207,6.441295035708972,9.578396649766493,6.294668783205493,14.725314176113148,23.545047540917672,42.619933298174644
798,16.66524279993389,11.483533719735915,8.17885421632182,9.189578149666172,10.503047564669314,16.279979570048106,4.212024334220639,8.1101108719945,17.978900258388503,11.313329890315984,13.009186302759716,8.32728183043367,8.57933631406573,11.968256813735312,13.943118108248733,7.322950335222836,12.0224221085337,38.68648631232407
800,10.36617478542365,15.716218134599696,21.504409621889987,2.812142397739679,14.091198249803474,17.543983598414066,11.076251258764096,8.366670777542717,2.718749223040799,14.809282648695703,16.351774877534474,8.473975084533224,4.533766745543899,21.49964090029972,19.33546977782328,14.889615700395954,10.17018985742396,40.09546288010945
801,4.13613351193465,10.139446495188233,8.902378485869848,5.085933864679612,4.640090640206006,18.307666937405997,17.69922413601061,9.471430044584492,15.732309191567902,8.88269274415224,24.512834139060196,8.53912538127101,7.560275727076211,3.5882169685204754,16.87199318216264,16.510412404065942,20.391796661518693,42.31827651240386
806,9.638084312284825,3.607984127911223,15.040616780429186,22.355459375423997,17.997412602330506,16.060525273380478,16.1833148912721,7.38686164449914,3.7689801547968287,13.055835787645073,9.095435434845417,7.7239338538261535,13.818084670492206,5.367974894403606,10.036511710530721,0.8574589081980069,17.705990175668052,37.61978857489276
807,14.887224456542661,22.176133861626635,2.8123602218802377,9.274288197828598,7.927035502736018,15.083566776839653,5.786814490121134,7.8692773513712915,16.46031949233446,5.323196247302948,15.542631993153142,7.76371665852067,8.36973697919308,2.713609128580167,5.451658389676652,10.485797620264112,13.349352464111401,37.125903750818395
809,13.683440701039597,11.269513444915663,5.673844691767575,9.571918666284091,7.330678478471305,16.15908355184006,7.900512318386621,7.979908863411521,7.156215427509018,18.406447392396117,19.52861698851821,7.913001927054091,10.582152947558166,15.860236377916351,19.32211736029581,23.169943566603735,19.763376293436824,38.46323593498012
811,9.21915527629541,7.067526633271374,1.7928814912719613,5.990985702680381,7.754045478658347,15.434298832720295,0.1348766576832432,8.071149693543326,7.446080264828405,12.812419859188218,5.106291000672295,7.836673405467494,13.485025568613349,6.568061278675756,7.844689273288457,10.625666241668132,21.298543075852834,39.76908259009867
812,9.175716921492409,9.586164774847456,12.475007313918413,8.580387600773442,10.7183475945597,16.631304557961588,6.003298356250113,7.464205527447453,6.814387439774453,4.921038731299343,8.721614967102912,8.013893390251297,9.762766255901909,13.846907941168777,13.475416959978894,17.091585598866047,4.57340552224042,38.30739136591633
813,19.32703875348832,5.91583801263952,6.912874458483583,0.9616196391667611,16.535266894898307,17.14337071361909,3.2513447020170734,7.9090134842125055,8.730355990756081,15.141362829612575,8.531561571015658,8.748123663765563,10.47396192998529,0.6373011711658574,15.108981329877697,5.335786478177149,7.867668289640796,38.503410596540526
814,22.880497132090856,9.67519811039115,23.855204693730563,13.869253680647176,21.256839123933965,18.074085640551623,6.320563139713438,9.075376338819767,16.81168635468866,11.505978891621535,10.777804096970504,8.788001915850616,10.48600029511785,10.720596686186774,18.371881923717574,15.761035659126028,17.922615753135815,43.37335808710983
815,10.243544706997678,8.37047926921716,13.05219970847845,4.866052564040998,3.3156991966547062,16.26611566006326,9.770589039189051,7.653536898975977,8.533736691793768,8.601896998799443,8.397938605868514,7.448117344333508,16.302420074415316,16.695430398272002,10.790993246979799,8.864701086622087,10.954363346954228,38.40501633715195
816,6.565222825356414,21.728052681419705,15.496032695564324,5.0536396241669985,14.622406744411002,18.146970891174327,7.920562501755493,9.005909853781244,9.98713413356922,7.856002023845962,1.6755646251674747,9.731991882519207,13.343747063137172,12.05424231671774,9.432467431399353,12.025653657735687,13.67935926730995,43.10915485829352
817,19.79853480479843,10.585686479189636,10.518561762254715,10.11734574898923,4.252707115372878,18.11414216620305,9.00083601130861,8.862622952217055,11.434235289450054,19.504988840213635,10.13685115246087,8.84044953764487,7.574580065697603,14.984248574955377,12.469283017618839,22.263068710167722,14.04933937362755,43.164602014965034
818,22.246036332411656,16.206580148838423,5.193975561280306,5.45010272239564,16.635124675404757,17.454855407118586,1.5101885923886105,8.953734354789308,18.96375479092955,7.442625527056538,8.68900079399446,9.230005094657603,15.520333385777118,18.36084733916074,18.575274669119516,10.356225663433374,7.607970722953427,40.73514274386154
821,17.055629464518667,5.890055915493068,16.696549636349104,4.61624908492929,18.159129299329347,16.484182985574275,12.342131872113,8.652289741693876,15.572629235194439,14.59236803091772,12.318454785080347,8.682023038781669,6.981842153724414,5.128489320076749,18.03496669317763,5.41978061264455,14.67746437805501,40.45383598740532
822,9.372575713906109,8.036997425060772,17.481143279939452,9.251829733103566,13.62556244648798,17.99992669631186,5.913919847177316,8.460997899034547,11.817574339441071,9.536081941310146,15.925775108326071,8.720153627528061,13.76195600802479,8.921736009710921,19.561649514819017,15.375275384610347,2.957449986857469,39.96437264782011
823,28.312876557131375,11.487277101325734,12.995416709966182,13.254527318638235,16.17142625200204,17.108626593286544,3.989355887679938,8.737907431469674,23.505427965184627,11.60081710814084,9.826013623708656,8.98547745222265,1.315265696764321,13.726474220057952,17.60730421667966,9.311092794914469,11.926197457403115,41.381596828932004
824,10.93973746821411,12.014306692573056,8.447424485823358,14.730575431213731,9.90953601471637,17.66627732369254,17.92508825947199,8.141908733941602,19.343734608955977,16.88843177621512,5.95967152297196,7.719269480583414,13.434416715784383,14.448263848247604,3.186531443124103,12.280075377350686,14.726881600730986,39.05544059214132
825,10.860692513174614,11.980688014374005,24.398996278622597,5.4086469460338735,8.277784067409453,17.79556018178679,0.1626762236515198,10.17278949242766,14.602246634871097,5.649693675492564,13.740906200741069,8.665601740143313,4.857371020508521,6.860549184599062,12.926056233972455,6.793826612979871,18.880987718862805,42.499614831102356
828,8.293596799390821,5.023014969975386,12.028308479008484,6.204523168952051,14.92213270649911,15.62188118811811,3.186886607216861,6.292559410442492,4.9110654652459615,11.728308889943902,6.213703915317053,8.053400811066913,12.582965349086836,8.52487374519889,7.879968291300175,7.388709802552316,11.144616341220743,37.694637015807906
829,17.560411191474984,7.913571883478683,17.99129557653505,12.384958129260447,8.48162852124392,16.82929150013056,10.402764203435368,8.664513332736798,17.21037691635186,17.682644711987347,6.5648602035588395,8.057070103903833,5.179793459794324,12.43418007484425,17.055280545277945,12.07746289525516,13.554055314960149,38.51454207150307
830,17.210265307474153,21.625606809036423,6.753123138606682,13.792631882860933,12.44231280218003,15.281777063485293,10.88513235365542,7.231973478200485,17.70821029514744,10.673086326390479,7.970701254660756,7.780649416538342,9.75636672018258,12.540897416595648,13.884406980170208,6.547719739018152,17.679575076195633,36.41694770460243
832,6.2858785634315195,15.876967327941408,14.008742594142014,24.1950601610273,11.486983960667127,16.740934675320457,17.539173025080448,8.242417038036837,11.283566012468379,22.12174869594751,11.687960434354066,8.751743291018183,17.41913266840896,10.783534827820276,3.3386297274610808,4.0520579501186305,12.774548489977006,40.22527585512214
835,5.332081459343577,11.580923993799498,14.267211278756049,11.933409348581336,5.021738113616772,15.216680131772286,25.683243544272553,8.489241612680448,14.690026559053344,9.587174633794815,14.21207565552099,7.773702024769009,14.758028627009544,15.259301065419685,12.133979726237268,6.776303005127332,3.626118102992102,38.361946104677976
837,17.164063187852825,12.777449047618973,7.814088657913578,11.660641308968387,11.92689758213353,15.5993112032148,11.714196633472785,6.882171658620345,12.068548947174888,3.9342489048443436,0.7582495212645615,6.5421510892998365,6.3147587257854205,17.889613703608823,10.578816825978825,15.06483145208066,11.498422072088607,34.989514407175086
838,11.956221270510952,4.817145425912243,18.798642321209556,5.0107586831773325,19.615937004948726,17.350265973784225,1.7590414784878394,8.540955981355895,10.15567788116906,15.947217618904746,9.757008526252177,8.422725971308994,4.981032980702082,16.159697127628142,9.433983252648451,3.068055118433966,10.279753732277,39.609862196713216
839,21.270583535661316,16.647398588619655,1.8285027797134656,12.910500371993642,19.02142369826396,16.85783343381069,4.498626344799611,7.816853613080729,16.244790492049805,10.724859709827129,14.132865229905878,8.159335460017964,19.746279374868205,16.590346979112297,11.930297671789248,9.370565212909842,4.090596261112992,39.90185384520624
840,17.542926786089943,7.691334988940929,18.202720967940238,12.517450710014453,7.5552887495680405,13.481077168342813,2.550101750690909,8.325084686964624,5.109646769433446,11.708407753414207,14.402849967985592,7.97009985226227,5.322358694050427,5.397229824243281,11.95254022138194,16.37627870377181,11.146492105726075,36.71841229307998
842,11.12479762136213,16.198693394413738,12.321297457467487,13.293910981328107,10.323776552310951,18.323680340404565,11.646062594552845,8.716288771188049,7.48890594368905,8.104603929480643,21.01972149478093,8.974720587415636,8.061013354136223,18.183419313056415,8.569542251099266,16.977841099284728,6.828957033954727,41.257380310434385
843,11.362277267628105,13.743952834592251,8.359485600322865,14.65304407918913,3.3732055657816833,17.082771488058526,11.63263719114961,8.721088770981442,2.0786801546983735,9.444104216906084,16.566180339363523,8.522823954822105,13.303845001275267,11.476857854765294,10.415708036642116,16.32507763903863,2.4357560548516872,41.84457718697057
845,5.433951264352811,16.90749608187661,14.101667285143318,16.301740610121016,17.51714025217169,17.49769184872908,14.675691831543224,8.253276252958178,10.968135538219254,13.981486611282389,10.80734260786001,8.460625623293852,8.032331265850729,19.770288070854605,12.765494207241494,17.100575210562482,1.3906918004073336,39.99362341709157
846,4.874755475800535,13.734607549535884,9.1228644856534,15.424826267219169,3.996776079235863,14.764965416043438,3.387232644376689,6.752026784632265,12.88709967821452,12.311442714955211,14.981400539386579,7.514348052056634,10.902416903621283,10.936525751498834,8.607509846476452,15.78914228576485,10.63182462584763,33.95898907139052
847,11.71103965225798,12.872270235504448,1.4093324378306544,11.541928531746947,21.912462485315906,18.380228293752502,7.334795779825407,9.536348352801472,7.576447759612148,9.143595638355183,12.240528539336665,9.0181719800983,10.098266662025466,21.4145006006727,11.876442278081072,15.536190345546444,2.0197256004050708,43.243980295555296
848,9.138746173780381,10.363175853901106,2.193967448907264,11.166340772003036,23.530686404574446,14.759533591550511,14.179953320153993,8.0445792365437,25.705982624677844,12.345280735734285,7.271925740148187,8.135576578525772,6.081696942957473,8.859126268824035,14.110184026436595,16.086970335495927,2.7785691062294386,37.97246910439597
849,14.637389214292782,11.642314969848092,12.481252786567094,7.805438576987366,5.66342753997853,18.058155377922866,23.08418161527605,8.697052420763503,3.1133475075943604,2.700954486204502,16.985901954859777,9.022053800551666,3.777219461418026,6.2910489341603455,12.985161102551244,15.13401630502294,8.941072810718776,41.92036466130794
853,1.771722171491735,10.655501930567501,10.396908922610269,11.618627225539715,15.901456817474818,17.552629386838255,5.782069568543619,8.54593839080645,19.112290871985618,5.259869687087157,6.8635011851724785,8.821996748992687,8.45626452560958,5.483393569073527,10.810837751896502,23.61773324587637,7.645735069388868,42.64896127906424
854,2.5822676812589904,10.135062180413346,3.9632284636368293,6.937593789178042,12.616004557978265,16.396762742755246,7.887386674187387,8.546478546397257,5.5939515893892295,19.12339835508004,0.5019701015981148,8.591625948169757,9.661863454379326,0.40634118490132565,13.195101059261413,15.772069183869668,5.050906920140779,39.843639932408394
856,5.503930473144452,4.151614502441673,6.9769254080598575,14.503891830917334,8.111842790770817,16.331449793135466,11.36880348732063,8.846123928412748,14.19652538017868,0.775897455302788,12.755277055309184,8.247516840339033,7.4085929591498925,2.36464895617633,9.005401409742658,8.828288861960552,11.084078336874486,40.443300088986085
859,19.19732396160296,7.767415385783501,23.57648931926915,22.994276842957397,17.579652728743433,17.292533929995955,9.403466778319427,9.051379284561492,16.90214555629897,18.00345068127545,9.959958853372918,8.802534000013125,15.863640194119418,22.045391277412314,1.4633684546102543,27.598809671447974,16.07198029329523,42.18282234680336
861,11.33120476946182,16.26735288653226,3.9674880143898745,11.422954634589217,9.133317619871647,15.566399025960106,4.538996379529307,8.123067643768517,8.090928656405564,15.31128248655868,6.667967122546451,8.250522050085888,9.237222247799483,18.665537810912312,13.941089743440646,1.0941320413279048,15.768302083810061,39.88340074009398
863,11.991342050819648,13.291236631147301,14.361192868043169,4.738986703431772,15.159504639623435,16.9948170407272,8.299255265170617,8.83236284578261,15.145674266022002,16.074810682009467,7.379175473790114,7.953028842172216,3.946870122466347,12.85249704707927,1.1504043241556374,3.4037334314206165,1.2053728790490048,38.41474898100104
865,12.498209588600142,10.394788283728369,8.548936877025707,16.71575162742481,12.696866156393051,16.425133496747296,27.68984340630226,8.154283872687468,11.610995676809544,7.197344000302564,15.376927511493687,8.254858647048183,9.32539502784379,9.631550986074663,12.625469611714216,13.69859011612924,9.018540606466884,39.63158968698702
866,15.233818844294627,19.04456488363661,20.54654241871234,6.057692447748495,9.707023178584931,16.51565390960153,23.20740824529515,8.96252098009925,19.637153650054895,18.820164113788035,11.200955831988175,8.846774952850046,18.224655852941382,12.213943906222687,18.99883342099237,13.749650019863802,11.048268837867829,39.98390597050499
869,10.538869991668768,12.785298463454666,3.145114698443823,1.9709215949690186,10.404954360685489,17.199329442709622,12.512899886569501,8.623148097438502,5.756244530020681,11.46124771996348,8.941117482960824,7.923253381031379,16.29010300972617,1.0390982623761005,6.356070135142851,8.052034195615946,14.745138613213951,39.41016911908409
870,7.085626139052284,10.665342084629444,5.786042442614285,16.783380070943885,14.956085769641355,18.348826738974694,14.19481944951291,8.290008643812026,2.9222253403624343,5.153995341986029,6.630345791957533,9.282986465913336,11.627708218336572,12.582605698809742,7.393197077759162,8.626058159923712,15.4000695817005,42.7445638328909
871,22.365290788837992,9.086542744573222,12.896344173206415,14.337037227619263,19.83673926322785,16.459852584091266,10.043395590835352,9.70107350911381,14.482424614240918,3.8558506005373445,10.756186305315996,8.679668800598764,18.404297807970693,18.993473887390934,10.125210449842822,11.69931124764462,4.421164708864673,41.24994188348191
872,14.834919338572398,14.16751644289296,9.54296751776703,16.010995825784047,18.0707340877983,15.650749932987697,19.378043937275365,7.702116948322721,14.126772341140489,11.932152433452398,7.572547091795849,8.363082472962247,15.310798548163515,8.01156940166719,3.9980688484730535,19.533450093575688,21.193431875031557,40.58973709085073
873,4.810258442194277,8.945416349981418,15.624058004793145,4.496326801600642,15.64772724143426,18.331579265056252,27.252473206518786,8.584810807056364,6.005367402027945,4.202188724545303,16.38648870967988,8.463998285902399,10.862579062820318,20.886670531372317,0.5343277616900082,8.308967593699974,20.658030913533594,42.0156584781836
874,5.932131397383327,3.3918118989617962,20.547974996513453,16.59031836654786,26.964202236827305,17.82932164818913,9.152737021894817,8.87108392802891,13.079225708827858,4.302608074904654,9.513206426906152,8.542792057580021,11.41069294042726,5.402888959505887,11.69461454787432,6.0200507526921365,5.312493694686938,42.256852812633475
876,14.62984731696772,13.538471939637969,12.601404183107771,5.987391430648237,14.265754790948527,16.81830525865186,0.5624414571992133,8.671750409479587,12.520678873924034,5.11799033302585,12.624431580123115,8.33843156648479,16.157816410039658,12.822576347419254,6.327130190797741,12.831537923029039,11.148516533100322,39.94430213633734
877,18.117654323793822,8.88790002829504,13.911762998905477,20.522528134534184,8.774811302540169,17.497540179815843,21.186861676886146,8.770560068242181,11.106119563042112,17.74723760127903,17.655220404746764,8.644396913766073,10.016842396732045,11.559338632999625,10.267907453969656,12.789820298620418,12.950744181240108,41.143128253683955
881,12.269767348945157,9.644016278578572,10.669340608511014,13.375713221092619,18.261826723697357,18.368913575548863,9.071272482930771,9.020928894875874,5.358400586045685,15.576527205940375,9.817609633224665,9.267426301925866,11.648765956741208,1.9673044282564405,11.212417602253524,14.298211579243992,8.181356544217067,43.38953615832823
882,11.587039483729932,7.970750185341084,9.34194188905648,18.837836025619694,0.6138567897941023,15.138684170090833,3.839642655619767,8.185087795528496,0.6992284175243277,10.680520199489155,12.267674365709011,8.13454286108124,11.250249912442422,11.528099624845304,15.328648939737894,26.721430142423237,5.365466109018275,39.17300980010785
883,5.782254288833334,14.049254054189072,4.633947976420648,4.272868081289464,11.66979427887285,17.616079563545945,11.074493146289761,7.493437259971869,8.849356544868776,22.604524681006808,13.921642440113896,8.733134864092307,6.725083647743111,9.134996091565977,4.524923542436863,19.24796944670824,7.875633843870825,40.58875051195872
884,4.64942308359135,16.555073778528897,18.17739399740362,15.992128721037393,12.65056869952789,18.44538111037969,19.148667593681964,9.727032029772493,17.37505936608864,9.187594547138254,11.802622403172355,9.560533154929278,5.522059893639726,17.891552222721455,31.278990341964565,24.37736490823957,21.390327900505184,41.75588721056717
886,9.872970936211253,7.609401012700062,10.999372005660346,2.5535991612708813,3.499875914747431,16.524141765115083,11.252825424894972,7.03134562056394,3.0959956696422184,3.1305640253632934,18.20796272274429,7.965506240208743,10.735298130247285,16.16630499129773,13.281661181147344,12.795403803636,5.518156175912111,37.39642852733795
887,1.0373950949810258,8.142377094123896,2.484206207318909,7.691743572406429,17.784384641653638,15.22765336577043,25.258148130928838,8.829876217704573,2.5009428071520414,5.400890714408222,15.355735980041889,7.879671020625409,9.451675164768048,25.494072564959502,13.666235365450834,6.93017589866253,12.547840181322904,39.289448505502456
890,13.527971167784537,18.10903960373932,21.049803479693466,17.40802900471931,12.395088188086824,16.115853169900724,18.44029823610513,8.6553566816522,0.9317733956907635,12.244611665618397,11.568778786444136,7.966689198851702,2.03260710341387,14.328035962311231,12.668173476774161,14.888977760512331,5.457447488728139,39.91243136158548
891,23.82862466345886,18.89256708917239,12.616953814914202,10.192187808028445,3.654645468067846,15.737940220529936,8.205431841911878,8.54395496361345,5.303463060814623,15.867167742898438,15.488353697682559,9.089021293043638,6.358181534415888,13.670894847863105,15.069710026153697,12.411391508853374,10.932439246928483,37.931027686225235
892,16.644717608397677,6.484241335968899,10.85613686841695,28.13646827066432,23.71776071654011,16.335668853104576,15.318387914698556,7.951171770625407,15.779854796162745,19.84414353919366,20.58045310582913,7.801830129059049,7.823586563871638,14.579966905890457,14.710172936136047,7.909691965395796,11.083101873439922,38.372979494133425
893,8.43795853750183,8.45539337002512,18.921397753358693,13.109418640158975,12.973219940617316,17.233209152994018,12.375540883749181,8.340062224490715,9.52784159934914,9.320600437871086,17.037914354421133,8.848556747282226,14.240814175145568,23.44030327707761,13.76581883929667,6.1991544649655586,10.4063718655902,41.659794828890846
896,16.06536290715316,14.477344925627726,19.738488909602204,5.542091981997949,11.999228189345688,17.49955996275079,7.061350290108266,7.859134389577414,13.018282841320879,8.072631226843638,20.89564425830242,7.768482384575149,1.5197583191970931,9.578907768785452,5.48486836407018,9.579374751344325,3.2657019032798384,40.48944266235629
897,11.576758345550193,19.56789770700408,8.249245977725648,1.8856570945361533,11.123341155274282,19.783593198633522,10.755466263684,9.676660643665906,27.537828289369724,6.820865810746357,16.37431964526821,8.905165577044535,14.105697344399491,14.033192363719566,5.988739632537532,14.36489715217319,12.09230451225649,44.94594299234802
898,19.547439376359968,11.340578212385973,17.317196658591406,12.794618345705237,16.06772006839224,17.04695126664096,7.919005312996267,8.531173763471397,13.30767348020105,9.27213353697724,14.451515696738639,8.001870388032215,4.579073202441828,8.618883667641658,9.770666828347874,16.903680985851828,10.687089802414897,38.883835995551806
900,26.93988572122546,14.548858186779018,5.190431692143056,13.049911798597048,8.725718288385139,18.974720656038713,5.901171467009046,8.84918520976604,9.522349806772258,7.1218802103072845,9.805702193912058,9.695960197427503,7.876454842645151,11.577512798350849,15.971548361042629,14.453049808153176,4.023607470776366,43.369492738165896
901,5.4157590681657926,6.068902830635761,19.696333540530386,11.348300403559387,8.099428534546997,16.501863074284866,10.001014250243978,9.33177677957086,20.516647524564256,10.116120470151765,15.63396094073089,8.27745895764462,21.25834400577674,9.137909649666671,2.1843180204616655,10.445708942694253,16.14876228197822,41.162468170962505
902,4.360110703982104,20.848530899000203,2.788426091198067,11.268002028099072,4.987339540252351,17.275366817700515,7.4848319398534,7.835339455154931,17.13184156165515,15.961499325289166,7.949457831037241,8.01422296281818,11.878193739707292,1.0885386381432909,16.629057496079234,10.216632041360416,9.929250093243123,37.84395061777535
904,19.2117221328551,10.37485855593353,9.259928808486158,18.817185404945462,3.757982257768772,17.13949135491293,5.469602849694164,9.11154328717414,16.354992622982756,6.480101959820397,8.80901980239092,8.653234547363368,3.1442280826884446,12.328135050185713,13.263757641274443,16.722546442471582,11.58713851675218,39.62109652101076
905,6.487729923116008,18.06895556983492,14.896575496516833,14.571976316752616,10.693188725774165,16.737015580260067,21.976559638870754,8.292534103849281,10.631152756428493,22.76874832877501,16.93098251718428,7.991614971951971,10.336858531732066,13.894049390163003,1.4733384592210044,9.951097468233282,15.321923993408799,41.9435361059329
906,4.887057392525203,10.768198657001971,9.672186432632627,21.20561884291579,9.02055254042524,14.396376931402019,13.968396898756046,6.893403234155785,9.483083866761355,13.844491536080891,11.60875996502482,6.844294750186175,19.5705382960261,18.442887731880663,20.642559200696475,9.921585825607895,16.485434234744368,36.28912132084172
